,train_feature,fold,layer,condition,accuracy
2405,inconceivable,4,13,improbable,0.6785714285714286
2406,inconceivable,4,13,impossible,0.9642857142857143
2407,inconceivable,4,13,inconceivable,1.0
2408,inconceivable,4,13,syntactic,1.0
2409,inconceivable,4,13,train,1.0
2410,inconceivable,4,14,improbable,0.6428571428571429
2411,inconceivable,4,14,impossible,0.8928571428571429
2412,inconceivable,4,14,inconceivable,1.0
2413,inconceivable,4,14,syntactic,1.0
2414,inconceivable,4,14,train,1.0
2415,inconceivable,4,15,improbable,0.6071428571428571
2416,inconceivable,4,15,impossible,0.8928571428571429
2417,inconceivable,4,15,inconceivable,0.9642857142857143
2418,inconceivable,4,15,syntactic,1.0
2419,inconceivable,4,15,train,0.9732142857142857
2420,inconceivable,4,16,improbable,0.6428571428571429
2421,inconceivable,4,16,impossible,0.7857142857142857
2422,inconceivable,4,16,inconceivable,0.9285714285714286
2423,inconceivable,4,16,syntactic,1.0
2424,inconceivable,4,16,train,0.9821428571428571
2425,inconceivable,4,17,improbable,0.6428571428571429
2426,inconceivable,4,17,impossible,0.8214285714285714
2427,inconceivable,4,17,inconceivable,0.9285714285714286
2428,inconceivable,4,17,syntactic,1.0
2429,inconceivable,4,17,train,0.9910714285714286
2430,inconceivable,4,18,improbable,0.5714285714285714
2431,inconceivable,4,18,impossible,0.8571428571428571
2432,inconceivable,4,18,inconceivable,0.8928571428571429
2433,inconceivable,4,18,syntactic,1.0
2434,inconceivable,4,18,train,0.9910714285714286
2435,inconceivable,4,19,improbable,0.5714285714285714
2436,inconceivable,4,19,impossible,0.8571428571428571
2437,inconceivable,4,19,inconceivable,0.9642857142857143
2438,inconceivable,4,19,syntactic,1.0
2439,inconceivable,4,19,train,0.9642857142857143
2440,inconceivable,4,20,improbable,0.5357142857142857
2441,inconceivable,4,20,impossible,0.8214285714285714
2442,inconceivable,4,20,inconceivable,0.9285714285714286
2443,inconceivable,4,20,syntactic,1.0
2444,inconceivable,4,20,train,0.9642857142857143
2445,inconceivable,4,21,improbable,0.6428571428571429
2446,inconceivable,4,21,impossible,0.8928571428571429
2447,inconceivable,4,21,inconceivable,0.9642857142857143
2448,inconceivable,4,21,syntactic,1.0
2449,inconceivable,4,21,train,0.9732142857142857
2450,inconceivable,4,22,improbable,0.6785714285714286
2451,inconceivable,4,22,impossible,0.9642857142857143
2452,inconceivable,4,22,inconceivable,0.9285714285714286
2453,inconceivable,4,22,syntactic,1.0
2454,inconceivable,4,22,train,0.9732142857142857
2455,inconceivable,4,23,improbable,0.6785714285714286
2456,inconceivable,4,23,impossible,0.9285714285714286
2457,inconceivable,4,23,inconceivable,0.8928571428571429
2458,inconceivable,4,23,syntactic,1.0
2459,inconceivable,4,23,train,0.9642857142857143
2460,inconceivable,4,24,improbable,0.6071428571428571
2461,inconceivable,4,24,impossible,0.9285714285714286
2462,inconceivable,4,24,inconceivable,0.9642857142857143
2463,inconceivable,4,24,syntactic,1.0
2464,inconceivable,4,24,train,0.9732142857142857
2465,inconceivable,4,25,improbable,0.6071428571428571
2466,inconceivable,4,25,impossible,0.9285714285714286
2467,inconceivable,4,25,inconceivable,0.9642857142857143
2468,inconceivable,4,25,syntactic,1.0
2469,inconceivable,4,25,train,0.9642857142857143
2470,syntactic,4,0,improbable,0.4642857142857143
2471,syntactic,4,0,impossible,0.5714285714285714
2472,syntactic,4,0,inconceivable,0.6428571428571429
2473,syntactic,4,0,syntactic,1.0
2474,syntactic,4,0,train,0.9910714285714286
2475,syntactic,4,1,improbable,0.6785714285714286
2476,syntactic,4,1,impossible,0.5714285714285714
2477,syntactic,4,1,inconceivable,0.75
2478,syntactic,4,1,syntactic,1.0
2479,syntactic,4,1,train,0.9910714285714286
2480,syntactic,4,2,improbable,0.39285714285714285
2481,syntactic,4,2,impossible,0.6428571428571429
2482,syntactic,4,2,inconceivable,0.7142857142857143
2483,syntactic,4,2,syntactic,1.0
2484,syntactic,4,2,train,0.9910714285714286
2485,syntactic,4,3,improbable,0.4642857142857143
2486,syntactic,4,3,impossible,0.5714285714285714
2487,syntactic,4,3,inconceivable,0.9285714285714286
2488,syntactic,4,3,syntactic,1.0
2489,syntactic,4,3,train,1.0
2490,syntactic,4,4,improbable,0.5357142857142857
2491,syntactic,4,4,impossible,0.75
2492,syntactic,4,4,inconceivable,0.9285714285714286
2493,syntactic,4,4,syntactic,1.0
2494,syntactic,4,4,train,1.0
2495,syntactic,4,5,improbable,0.5
2496,syntactic,4,5,impossible,0.6785714285714286
2497,syntactic,4,5,inconceivable,1.0
2498,syntactic,4,5,syntactic,1.0
2499,syntactic,4,5,train,1.0
2500,syntactic,4,6,improbable,0.6428571428571429
2501,syntactic,4,6,impossible,0.7142857142857143
2502,syntactic,4,6,inconceivable,1.0
2503,syntactic,4,6,syntactic,1.0
2504,syntactic,4,6,train,1.0
2505,syntactic,4,7,improbable,0.5714285714285714
2506,syntactic,4,7,impossible,0.7857142857142857
2507,syntactic,4,7,inconceivable,0.9642857142857143
2508,syntactic,4,7,syntactic,1.0
2509,syntactic,4,7,train,1.0
2510,syntactic,4,8,improbable,0.39285714285714285
2511,syntactic,4,8,impossible,0.6428571428571429
2512,syntactic,4,8,inconceivable,0.9642857142857143
2513,syntactic,4,8,syntactic,1.0
2514,syntactic,4,8,train,1.0
2515,syntactic,4,9,improbable,0.42857142857142855
2516,syntactic,4,9,impossible,0.75
2517,syntactic,4,9,inconceivable,1.0
2518,syntactic,4,9,syntactic,1.0
2519,syntactic,4,9,train,1.0
2520,syntactic,4,10,improbable,0.4642857142857143
2521,syntactic,4,10,impossible,0.75
2522,syntactic,4,10,inconceivable,0.9642857142857143
2523,syntactic,4,10,syntactic,1.0
2524,syntactic,4,10,train,1.0
2525,syntactic,4,11,improbable,0.6785714285714286
2526,syntactic,4,11,impossible,0.7857142857142857
2527,syntactic,4,11,inconceivable,0.9642857142857143
2528,syntactic,4,11,syntactic,1.0
2529,syntactic,4,11,train,1.0
2530,syntactic,4,12,improbable,0.4642857142857143
2531,syntactic,4,12,impossible,0.8214285714285714
2532,syntactic,4,12,inconceivable,0.9642857142857143
2533,syntactic,4,12,syntactic,1.0
2534,syntactic,4,12,train,1.0
2535,syntactic,4,13,improbable,0.75
2536,syntactic,4,13,impossible,0.7857142857142857
2537,syntactic,4,13,inconceivable,0.9642857142857143
2538,syntactic,4,13,syntactic,1.0
2539,syntactic,4,13,train,1.0
2540,syntactic,4,14,improbable,0.5357142857142857
2541,syntactic,4,14,impossible,0.8571428571428571
2542,syntactic,4,14,inconceivable,1.0
2543,syntactic,4,14,syntactic,1.0
2544,syntactic,4,14,train,1.0
2545,syntactic,4,15,improbable,0.42857142857142855
2546,syntactic,4,15,impossible,0.75
2547,syntactic,4,15,inconceivable,1.0
2548,syntactic,4,15,syntactic,1.0
2549,syntactic,4,15,train,1.0
2550,syntactic,4,16,improbable,0.6071428571428571
2551,syntactic,4,16,impossible,0.6071428571428571
2552,syntactic,4,16,inconceivable,0.9285714285714286
2553,syntactic,4,16,syntactic,1.0
2554,syntactic,4,16,train,1.0
2555,syntactic,4,17,improbable,0.42857142857142855
2556,syntactic,4,17,impossible,0.8214285714285714
2557,syntactic,4,17,inconceivable,0.9285714285714286
2558,syntactic,4,17,syntactic,1.0
2559,syntactic,4,17,train,1.0
2560,syntactic,4,18,improbable,0.6071428571428571
2561,syntactic,4,18,impossible,0.8214285714285714
2562,syntactic,4,18,inconceivable,0.9285714285714286
2563,syntactic,4,18,syntactic,1.0
2564,syntactic,4,18,train,1.0
2565,syntactic,4,19,improbable,0.5357142857142857
2566,syntactic,4,19,impossible,0.7142857142857143
2567,syntactic,4,19,inconceivable,0.8571428571428571
2568,syntactic,4,19,syntactic,1.0
2569,syntactic,4,19,train,1.0
2570,syntactic,4,20,improbable,0.5714285714285714
2571,syntactic,4,20,impossible,0.75
2572,syntactic,4,20,inconceivable,0.9642857142857143
2573,syntactic,4,20,syntactic,1.0
2574,syntactic,4,20,train,1.0
2575,syntactic,4,21,improbable,0.5357142857142857
2576,syntactic,4,21,impossible,0.75
2577,syntactic,4,21,inconceivable,0.9642857142857143
2578,syntactic,4,21,syntactic,1.0
2579,syntactic,4,21,train,1.0
2580,syntactic,4,22,improbable,0.6071428571428571
2581,syntactic,4,22,impossible,0.75
2582,syntactic,4,22,inconceivable,0.9285714285714286
2583,syntactic,4,22,syntactic,1.0
2584,syntactic,4,22,train,1.0
2585,syntactic,4,23,improbable,0.6785714285714286
2586,syntactic,4,23,impossible,0.7142857142857143
2587,syntactic,4,23,inconceivable,0.9285714285714286
2588,syntactic,4,23,syntactic,1.0
2589,syntactic,4,23,train,1.0
2590,syntactic,4,24,improbable,0.5357142857142857
2591,syntactic,4,24,impossible,0.6785714285714286
2592,syntactic,4,24,inconceivable,0.9285714285714286
2593,syntactic,4,24,syntactic,1.0
2594,syntactic,4,24,train,1.0
2595,syntactic,4,25,improbable,0.6428571428571429
2596,syntactic,4,25,impossible,0.6428571428571429
2597,syntactic,4,25,inconceivable,0.8928571428571429
2598,syntactic,4,25,syntactic,1.0
2599,syntactic,4,25,train,0.9910714285714286
